!   Filename:    dtw007s.dgn
!   Date:        04/03/2020  4:35:04 PM
!   9900    42 12 47.0000  083 22 45.0000
!   9901    00 00 00.0000  083 22 45.0000
!   9902    43 12 47.0000  000 00 00.0000
!   9903    41 12 47.0000  000 00 00.0000
!   9904    00 00 00.0000  000 00 00.0000
!   9905    00 00 00.0000  000 00 00.0000
!   9906    00 00 00.0000  000 00 00.0000
!   9907    00 00 00.0000  000 00 00.0000
!   9908    00 00 00.0000  000 00 00.0000
!   9909    400000
LINE !
GP 41 15 33.3378  084 25 31.3345  !
GP 41 15 32.4570  084 25 31.3204  !
GP 41 15 32.0220  084 25 30.7297  !
GP 41 15 31.5816  084 25 30.7226  !
GP 41 15 30.7008  084 25 30.7085  !
GP 41 15 30.2551  084 25 31.2850  !
GP 41 15 29.8148  084 25 31.2779  !
GP 41 15 28.4936  084 25 31.2567  !
GP 41 15 28.0479  084 25 31.8333  !
GP 41 15 27.1672  084 25 31.8191  !
GP 41 15 26.7215  084 25 32.3956  !
GP 41 15 25.8407  084 25 32.3815  !
GP 41 15 25.3950  084 25 32.9580  !
GP 41 15 24.9493  084 25 33.5345  !
GP 41 15 24.0632  084 25 34.1039  !
GP 41 15 23.6228  084 25 34.0968  !
GP 41 15 23.1718  084 25 35.2569  !
GP 41 15 22.7261  084 25 35.8334  !
GP 41 15 21.8400  084 25 36.4028  !
GP 41 15 21.3943  084 25 36.9793  !
GP 41 15 20.9432  084 25 38.1393  !
GP 41 15 20.4975  084 25 38.7158  !
GP 41 15 20.0464  084 25 39.8758  !
GP 41 15 20.0411  084 25 40.4594  !
GP 41 15 19.5900  084 25 41.6194  !
GP 41 15 19.1443  084 25 42.1959  !
GP 41 15 19.1336  084 25 43.3630  !
GP 41 15 18.6879  084 25 43.9395  !
GP 41 15 18.6771  084 25 45.1066  !
GP 41 15 18.6664  084 25 46.2737  !
LINE !
GP 41 16 09.7499  084 25 47.0970  !
GP 41 16 09.7606  084 25 45.9296  !
GP 41 16 09.7660  084 25 45.3459  !
GP 41 16 09.7767  084 25 44.1786  !
GP 41 16 09.3417  084 25 43.5878  !
GP 41 16 09.3470  084 25 43.0041  !
GP 41 16 08.9120  084 25 42.4133  !
GP 41 16 08.9173  084 25 41.8297  !
GP 41 16 08.4823  084 25 41.2389  !
GP 41 16 08.4930  084 25 40.0715  !
GP 41 16 08.0580  084 25 39.4808  !
GP 41 16 07.6229  084 25 38.8900  !
GP 41 16 07.6283  084 25 38.3063  !
GP 41 16 07.1933  084 25 37.7156  !
GP 41 16 06.7582  084 25 37.1248  !
GP 41 16 06.3232  084 25 36.5341  !
GP 41 16 05.8882  084 25 35.9433  !
GP 41 16 05.4531  084 25 35.3526  !
GP 41 16 05.0181  084 25 34.7618  !
GP 41 16 04.5777  084 25 34.7547  !
GP 41 16 04.1427  084 25 34.1640  !
GP 41 16 03.2673  084 25 33.5662  !
GP 41 16 02.8269  084 25 33.5591  !
GP 41 16 02.3919  084 25 32.9684  !
GP 41 16 01.9568  084 25 32.3776  !
GP 41 16 01.5164  084 25 32.3706  !
GP 41 16 00.6357  084 25 32.3564  !
GP 41 16 00.2006  084 25 31.7657  !
GP 41 15 59.7603  084 25 31.7586  !
GP 41 15 59.3199  084 25 31.7516  !
GP 41 15 58.8795  084 25 31.7445  !
GP 41 15 58.4391  084 25 31.7374  !
GP 41 15 57.9988  084 25 31.7304  !
GP 41 15 57.5637  084 25 31.1396  !
GP 41 15 56.6830  084 25 31.1255  !
GP 41 15 56.2373  084 25 31.7021  !
GP 41 15 55.3565  084 25 31.6879  !
GP 41 15 54.9161  084 25 31.6809  !
GP 41 15 54.4758  084 25 31.6738  !
GP 41 15 54.0354  084 25 31.6667  !
GP 41 15 53.5897  084 25 32.2433  !
GP 41 15 53.1493  084 25 32.2362  !
GP 41 15 52.2632  084 25 32.8057  !
GP 41 15 51.8229  084 25 32.7986  !
GP 41 15 51.3771  084 25 33.3752  !
GP 41 15 50.9368  084 25 33.3681  !
GP 41 15 50.4911  084 25 33.9447  !
GP 41 15 50.0507  084 25 33.9376  !
GP 41 15 49.6050  084 25 34.5142  !
GP 41 15 49.1593  084 25 35.0907  !
GP 41 15 48.7135  084 25 35.6673  !
GP 41 15 48.2732  084 25 35.6602  !
GP 41 15 47.8274  084 25 36.2368  !
GP 41 15 47.8221  084 25 36.8204  !
GP 41 15 47.3764  084 25 37.3969  !
GP 41 15 46.9307  084 25 37.9735  !
GP 41 15 46.4850  084 25 38.5500  !
GP 41 15 46.4796  084 25 39.1336  !
GP 41 15 46.0339  084 25 39.7102  !
GP 41 15 45.5882  084 25 40.2867  !
GP 41 15 45.5828  084 25 40.8703  !
GP 41 15 45.1371  084 25 41.4469  !
GP 41 15 45.1317  084 25 42.0305  !
GP 41 15 44.6807  084 25 43.1906  !
GP 41 15 44.6753  084 25 43.7743  !
GP 41 15 44.6700  084 25 44.3579  !
GP 41 15 44.6646  084 25 44.9415  !
GP 41 15 44.2189  084 25 45.5180  !
GP 41 15 44.2082  084 25 46.6853  !
LINE !
GP 41 15 44.9394  084 24 26.1458  !
GP 41 15 44.7449  084 24 47.7398  !
LINE !
GP 41 16 00.8696  084 25 06.6754  !
GP 41 16 01.7610  084 25 05.5221  !
GP 41 16 02.2067  084 25 04.9455  !
GP 41 16 03.0927  084 25 04.3759  !
GP 41 16 03.5384  084 25 03.7992  !
GP 41 16 03.9893  084 25 02.6389  !
GP 41 16 04.8754  084 25 02.0693  !
GP 41 16 05.3211  084 25 01.4926  !
GP 41 16 05.7720  084 25 00.3323  !
GP 41 16 06.2230  084 24 59.1719  !
GP 41 16 06.6686  084 24 58.5953  !
GP 41 16 07.1143  084 24 58.0186  !
GP 41 16 07.5652  084 24 56.8583  !
GP 41 16 08.0162  084 24 55.6979  !
GP 41 16 08.0215  084 24 55.1142  !
GP 41 16 08.4724  084 24 53.9539  !
GP 41 16 08.9286  084 24 52.2098  !
GP 41 16 09.3743  084 24 51.6332  !
GP 41 16 09.3848  084 24 50.4658  !
GP 41 16 09.8305  084 24 49.8891  !
GP 41 16 09.8410  084 24 48.7217  !
GP 41 16 09.8516  084 24 47.5544  !
GP 41 16 10.2972  084 24 46.9777  !
GP 41 16 10.3078  084 24 45.8103  !
GP 41 16 10.3183  084 24 44.6429  !
GP 41 16 10.3288  084 24 43.4756  !
GP 41 16 10.3394  084 24 42.3082  !
GP 41 16 10.3499  084 24 41.1408  !
GP 41 16 10.3604  084 24 39.9735  !
GP 41 16 10.3709  084 24 38.8061  !
GP 41 16 09.9463  084 24 37.0481  !
GP 41 16 09.9569  084 24 35.8807  !
GP 41 16 09.5270  084 24 34.7064  !
GP 41 16 09.5427  084 24 32.9553  !
GP 41 16 09.1129  084 24 31.7810  !
GP 41 16 08.6830  084 24 30.6067  !
GP 41 16 08.6882  084 24 30.0230  !
GP 41 16 08.2531  084 24 29.4324  !
GP 41 16 07.8232  084 24 28.2581  !
GP 41 16 07.3933  084 24 27.0837  !
GP 41 16 06.9634  084 24 25.9094  !
GP 41 16 06.5283  084 24 25.3188  !
GP 41 16 06.0984  084 24 24.1445  !
GP 41 16 05.6685  084 24 22.9702  !
GP 41 16 05.2334  084 24 22.3796  !
GP 41 16 04.3631  084 24 21.1984  !
GP 41 16 03.9279  084 24 20.6078  !
GP 41 16 03.4928  084 24 20.0172  !
GP 41 16 02.6225  084 24 18.8360  !
GP 41 16 02.1874  084 24 18.2454  !
GP 41 16 01.3118  084 24 17.6479  !
GP 41 16 00.0012  084 24 16.4597  !
GP 41 15 59.1204  084 24 16.4459  !
GP 41 15 58.2397  084 24 16.4320  !
GP 41 15 57.3641  084 24 15.8345  !
GP 41 15 56.9238  084 24 15.8276  !
GP 41 15 56.0430  084 24 15.8137  !
GP 41 15 55.5974  084 24 16.3905  !
GP 41 15 55.1570  084 24 16.3835  !
GP 41 15 54.2763  084 24 16.3697  !
GP 41 15 53.8359  084 24 16.3627  !
GP 41 15 52.9499  084 24 16.9325  !
GP 41 15 52.5095  084 24 16.9256  !
GP 41 15 52.0691  084 24 16.9187  !
GP 41 15 51.6235  084 24 17.4954  !
GP 41 15 50.7376  084 24 18.0652  !
GP 41 15 50.2920  084 24 18.6419  !
GP 41 15 49.4060  084 24 19.2116  !
GP 41 15 48.9604  084 24 19.7883  !
GP 41 15 48.5200  084 24 19.7814  !
GP 41 15 48.0744  084 24 20.3581  !
GP 41 15 47.6235  084 24 21.5184  !
GP 41 15 47.1779  084 24 22.0951  !
GP 41 15 46.7323  084 24 22.6718  !
GP 41 15 46.2867  084 24 23.2485  !
GP 41 15 45.8411  084 24 23.8252  !
GP 41 15 45.8358  084 24 24.4088  !
GP 41 15 45.3902  084 24 24.9855  !
GP 41 15 45.3850  084 24 25.5691  !
GP 41 15 44.9394  084 24 26.1458  !
GP 41 15 44.5199  084 24 23.8043  !
GP 41 15 44.0900  084 24 22.6302  !
GP 41 15 43.2198  084 24 21.4490  !
GP 41 15 42.7846  084 24 20.8585  !
GP 41 15 41.9143  084 24 19.6774  !
GP 41 15 41.4844  084 24 18.5032  !
GP 41 15 40.6089  084 24 17.9057  !
GP 41 15 39.7334  084 24 17.3083  !
GP 41 15 38.8578  084 24 16.7108  !
GP 41 15 38.4175  084 24 16.7039  !
GP 41 15 37.5419  084 24 16.1064  !
GP 41 15 36.6612  084 24 16.0926  !
GP 41 15 35.7856  084 24 15.4951  !
GP 41 15 34.9049  084 24 15.4813  !
GP 41 15 34.0241  084 24 15.4674  !
GP 41 15 33.1434  084 24 15.4536  !
GP 41 15 32.2626  084 24 15.4397  !
GP 41 15 31.8170  084 24 16.0164  !
GP 41 15 31.3766  084 24 16.0094  !
GP 41 15 30.4907  084 24 16.5792  !
GP 41 15 29.6099  084 24 16.5653  !
LINE !
GP 41 15 29.6099  084 24 16.5653  !
GP 41 15 29.1643  084 24 17.1420  !
GP 41 15 28.2783  084 24 17.7117  !
GP 41 15 27.3923  084 24 18.2814  !
GP 41 15 26.9467  084 24 18.8581  !
GP 41 15 26.5011  084 24 19.4347  !
GP 41 15 26.0555  084 24 20.0114  !
GP 41 15 25.6047  084 24 21.1716  !
GP 41 15 25.1591  084 24 21.7482  !
GP 41 15 24.2678  084 24 22.9015  !
GP 41 15 23.8170  084 24 24.0617  !
GP 41 15 23.3714  084 24 24.6383  !
GP 41 15 22.9205  084 24 25.7985  !
GP 41 15 22.4749  084 24 26.3751  !
GP 41 15 22.0188  084 24 28.1189  !
GP 41 15 21.5679  084 24 29.2790  !
GP 41 15 21.1170  084 24 30.4392  !
GP 41 15 20.6662  084 24 31.5994  !
GP 41 15 20.2153  084 24 32.7596  !
GP 41 15 20.2048  084 24 33.9267  !
GP 41 15 19.7539  084 24 35.0868  !
GP 41 15 19.7434  084 24 36.2540  !
GP 41 15 19.7329  084 24 37.4211  !
GP 41 15 19.7224  084 24 38.5882  !
GP 41 15 19.2715  084 24 39.7483  !
GP 41 15 19.2662  084 24 40.3319  !
GP 41 15 19.2504  084 24 42.0826  !
GP 41 15 19.2452  084 24 42.6661  !
GP 41 15 19.2346  084 24 43.8332  !
GP 41 15 19.6645  084 24 45.0073  !
GP 41 15 19.6487  084 24 46.7580  !
GP 41 15 19.6381  084 24 47.9251  !
GP 41 15 20.0680  084 24 49.0992  !
GP 41 15 20.0574  084 24 50.2663  !
GP 41 15 20.4872  084 24 51.4405  !
GP 41 15 20.9171  084 24 52.6146  !
GP 41 15 20.9065  084 24 53.7817  !
GP 41 15 21.3416  084 24 54.3723  !
GP 41 15 21.7714  084 24 55.5464  !
GP 41 15 22.2012  084 24 56.7205  !
GP 41 15 22.6310  084 24 57.8946  !
GP 41 15 23.0608  084 24 59.0688  !
GP 41 15 23.9310  084 25 00.2499  !
GP 41 15 24.8012  084 25 01.4311  !
GP 41 15 25.2363  084 25 02.0217  !
GP 41 15 25.6660  084 25 03.1958  !
GP 41 15 26.5415  084 25 03.7934  !
GP 41 15 26.9713  084 25 04.9676  !
GP 41 15 27.4064  084 25 05.5582  !
GP 41 15 28.2818  084 25 06.1558  !
LINE !
GP 41 16 15.9022  084 23 21.8345  !
GP 41 16 15.7938  084 23 34.0922  !
LINE !
GP 41 16 01.8615  084 23 15.7794  !
GP 41 16 11.1095  084 23 15.9225  !
LINE !
GP 41 15 57.2979  084 23 33.8046  !
GP 41 15 57.4063  084 23 21.5478  !
LINE !
GP 41 16 10.8928  084 23 40.4375  !
GP 41 16 01.6448  084 23 40.2934  !
LINE !
GP 41 16 10.8928  084 23 40.4375  !
GP 41 16 11.3332  084 23 40.4443  !
GP 41 16 11.3383  084 23 39.8606  !
GP 41 16 11.7787  084 23 39.8675  !
GP 41 16 12.2243  084 23 39.2907  !
GP 41 16 12.6646  084 23 39.2975  !
GP 41 16 12.6698  084 23 38.7138  !
GP 41 16 13.1102  084 23 38.7207  !
GP 41 16 13.1154  084 23 38.1370  !
GP 41 16 13.5557  084 23 38.1438  !
GP 41 16 13.5609  084 23 37.5601  !
GP 41 16 14.0013  084 23 37.5670  !
GP 41 16 14.0065  084 23 36.9833  !
GP 41 16 14.4468  084 23 36.9902  !
GP 41 16 14.4520  084 23 36.4065  !
GP 41 16 14.8924  084 23 36.4133  !
GP 41 16 14.8976  084 23 35.8296  !
GP 41 16 15.3431  084 23 35.2528  !
GP 41 16 15.3483  084 23 34.6691  !
GP 41 16 15.7887  084 23 34.6759  !
GP 41 16 15.7938  084 23 34.0922  !
LINE !
GP 41 16 01.8615  084 23 15.7794  !
GP 41 16 01.4211  084 23 15.7726  !
GP 41 16 01.4160  084 23 16.3563  !
GP 41 16 00.9756  084 23 16.3494  !
GP 41 16 00.5352  084 23 16.3426  !
GP 41 16 00.5301  084 23 16.9263  !
GP 41 16 00.0897  084 23 16.9195  !
GP 41 16 00.0846  084 23 17.5031  !
GP 41 15 59.6442  084 23 17.4963  !
GP 41 15 59.6391  084 23 18.0800  !
GP 41 15 59.1987  084 23 18.0732  !
GP 41 15 59.1935  084 23 18.6568  !
GP 41 15 58.7532  084 23 18.6500  !
GP 41 15 58.7480  084 23 19.2336  !
GP 41 15 58.3076  084 23 19.2268  !
GP 41 15 58.3025  084 23 19.8105  !
GP 41 15 57.8621  084 23 19.8037  !
GP 41 15 57.8570  084 23 20.3873  !
GP 41 15 57.8518  084 23 20.9710  !
GP 41 15 57.4114  084 23 20.9642  !
GP 41 15 57.4063  084 23 21.5478  !
LINE !
GP 41 16 11.1095  084 23 15.9225  !
GP 41 16 11.5499  084 23 15.9293  !
GP 41 16 11.9902  084 23 15.9362  !
GP 41 16 11.9851  084 23 16.5198  !
GP 41 16 12.4255  084 23 16.5267  !
GP 41 16 12.8607  084 23 17.1172  !
GP 41 16 13.2959  084 23 17.7077  !
GP 41 16 13.7363  084 23 17.7145  !
GP 41 16 13.7312  084 23 18.2982  !
GP 41 16 14.1716  084 23 18.3050  !
GP 41 16 14.1664  084 23 18.8887  !
GP 41 16 14.6068  084 23 18.8955  !
GP 41 16 14.6016  084 23 19.4792  !
GP 41 16 15.0420  084 23 19.4861  !
GP 41 16 15.0369  084 23 20.0698  !
GP 41 16 15.0317  084 23 20.6535  !
GP 41 16 15.4721  084 23 20.6603  !
GP 41 16 15.4669  084 23 21.2440  !
GP 41 16 15.9022  084 23 21.8345  !
LINE !
GP 41 16 01.6448  084 23 40.2934  !
GP 41 16 01.6500  084 23 39.7097  !
GP 41 16 01.2096  084 23 39.7028  !
GP 41 16 00.7693  084 23 39.6960  !
GP 41 16 00.7744  084 23 39.1123  !
GP 41 16 00.3341  084 23 39.1055  !
GP 41 16 00.3392  084 23 38.5218  !
GP 41 15 59.8988  084 23 38.5149  !
GP 41 15 59.4636  084 23 37.9244  !
GP 41 15 59.0284  084 23 37.3339  !
GP 41 15 58.5932  084 23 36.7434  !
GP 41 15 58.5984  084 23 36.1597  !
GP 41 15 58.1580  084 23 36.1529  !
GP 41 15 58.1632  084 23 35.5692  !
GP 41 15 57.7228  084 23 35.5624  !
GP 41 15 57.7280  084 23 34.9787  !
GP 41 15 57.2876  084 23 34.9719  !
GP 41 15 57.2928  084 23 34.3882  !
GP 41 15 57.2979  084 23 33.8046  !
LINE !
GP 41 15 20.3528  084 22 37.7841  !
GP 41 15 20.7823  084 21 48.1809  !
LINE !
GP 41 15 44.5328  084 21 52.0418  !
GP 41 15 20.3528  084 22 37.7841  !
LINE !
GP 41 16 02.1889  084 22 38.4247  !
GP 41 16 03.0748  084 22 37.8545  !
GP 41 16 03.9657  084 22 36.7006  !
GP 41 16 04.8515  084 22 36.1304  !
GP 41 16 05.7425  084 22 34.9766  !
GP 41 16 06.6334  084 22 33.8227  !
GP 41 16 07.5294  084 22 32.0851  !
GP 41 16 07.9799  084 22 30.9245  !
GP 41 16 08.8709  084 22 29.7706  !
GP 41 16 09.7668  084 22 28.0330  !
GP 41 16 10.2224  084 22 26.2886  !
GP 41 16 10.6730  084 22 25.1280  !
GP 41 16 10.6882  084 22 23.3769  !
GP 41 16 11.1438  084 22 21.6325  !
GP 41 16 11.5993  084 22 19.8882  !
GP 41 16 11.6145  084 22 18.1371  !
GP 41 16 11.6297  084 22 16.3860  !
GP 41 16 11.6449  084 22 14.6349  !
GP 41 16 11.6550  084 22 13.4676  !
GP 41 16 11.2297  084 22 11.7098  !
GP 41 16 11.2449  084 22 09.9587  !
GP 41 16 10.8146  084 22 08.7846  !
GP 41 16 10.3843  084 22 07.6106  !
GP 41 16 09.9591  084 22 05.8528  !
GP 41 16 09.5288  084 22 04.6787  !
GP 41 16 09.0985  084 22 03.5047  !
GP 41 16 08.6682  084 22 02.3306  !
GP 41 16 07.7975  084 22 01.1499  !
GP 41 16 07.3672  084 21 59.9759  !
GP 41 16 06.4965  084 21 58.7952  !
GP 41 16 05.6258  084 21 57.6145  !
GP 41 16 04.7551  084 21 56.4338  !
GP 41 16 03.8794  084 21 55.8368  !
GP 41 16 03.0087  084 21 54.6561  !
GP 41 16 02.1329  084 21 54.0591  !
GP 41 16 01.2572  084 21 53.4621  !
GP 41 16 00.3814  084 21 52.8651  !
GP 41 15 59.5057  084 21 52.2681  !
GP 41 15 58.6249  084 21 52.2548  !
GP 41 15 58.1896  084 21 51.6645  !
GP 41 15 57.3138  084 21 51.0675  !
GP 41 15 56.4331  084 21 51.0542  !
GP 41 15 55.1170  084 21 50.4506  !
GP 41 15 54.6766  084 21 50.4439  !
GP 41 15 53.7958  084 21 50.4306  !
GP 41 15 52.9151  084 21 50.4173  !
GP 41 15 51.5939  084 21 50.3974  !
GP 41 15 50.7132  084 21 50.3841  !
GP 41 15 49.8324  084 21 50.3707  !
GP 41 15 48.9516  084 21 50.3574  !
GP 41 15 48.0658  084 21 50.9278  !
GP 41 15 47.1851  084 21 50.9145  !
GP 41 15 46.7397  084 21 51.4914  !
GP 41 15 45.8589  084 21 51.4781  !
GP 41 15 44.9731  084 21 52.0484  !
GP 41 15 44.5328  084 21 52.0418  !
LINE !
GP 41 15 20.9923  084 21 23.6711  !
GP 41 15 21.4128  084 20 34.0676  !
LINE !
GP 41 15 45.1640  084 20 37.9210  !
GP 41 15 20.9923  084 21 23.6711  !
LINE !
GP 41 16 02.8286  084 21 24.2985  !
GP 41 16 03.7143  084 21 23.7280  !
GP 41 16 04.6050  084 21 22.5739  !
GP 41 16 05.4908  084 21 22.0034  !
GP 41 16 06.3815  084 21 20.8492  !
GP 41 16 07.2722  084 21 19.6951  !
GP 41 16 08.1679  084 21 17.9572  !
GP 41 16 08.6182  084 21 16.7964  !
GP 41 16 09.5090  084 21 15.6422  !
GP 41 16 10.4046  084 21 13.9043  !
GP 41 16 10.8599  084 21 12.1598  !
GP 41 16 11.3102  084 21 10.9990  !
GP 41 16 11.3251  084 21 09.2480  !
GP 41 16 11.7804  084 21 07.5034  !
GP 41 16 12.2357  084 21 05.7589  !
GP 41 16 12.2505  084 21 04.0078  !
GP 41 16 12.2654  084 21 02.2567  !
GP 41 16 12.2802  084 21 00.5057  !
GP 41 16 12.2901  084 20 59.3383  !
GP 41 16 11.8646  084 20 57.5806  !
GP 41 16 11.8794  084 20 55.8295  !
GP 41 16 11.4489  084 20 54.6556  !
GP 41 16 11.0184  084 20 53.4816  !
GP 41 16 10.5929  084 20 51.7240  !
GP 41 16 10.1624  084 20 50.5501  !
GP 41 16 09.7319  084 20 49.3762  !
GP 41 16 09.3013  084 20 48.2022  !
GP 41 16 08.4304  084 20 47.0218  !
GP 41 16 07.9999  084 20 45.8479  !
GP 41 16 07.1290  084 20 44.6674  !
GP 41 16 06.2581  084 20 43.4870  !
GP 41 16 05.3872  084 20 42.3066  !
GP 41 16 04.5113  084 20 41.7099  !
GP 41 16 03.6404  084 20 40.5295  !
GP 41 16 02.7646  084 20 39.9327  !
GP 41 16 01.8887  084 20 39.3360  !
GP 41 16 01.0129  084 20 38.7393  !
GP 41 16 00.1370  084 20 38.1426  !
GP 41 15 59.2563  084 20 38.1296  !
GP 41 15 58.8208  084 20 37.5394  !
GP 41 15 57.9450  084 20 36.9427  !
GP 41 15 57.0642  084 20 36.9296  !
GP 41 15 55.7480  084 20 36.3264  !
GP 41 15 55.3076  084 20 36.3199  !
GP 41 15 54.4268  084 20 36.3069  !
GP 41 15 53.5461  084 20 36.2939  !
GP 41 15 52.2249  084 20 36.2743  !
GP 41 15 51.3441  084 20 36.2613  !
GP 41 15 50.4634  084 20 36.2483  !
GP 41 15 49.5826  084 20 36.2352  !
GP 41 15 48.6969  084 20 36.8058  !
GP 41 15 47.8162  084 20 36.7928  !
GP 41 15 47.3709  084 20 37.3699  !
GP 41 15 46.4901  084 20 37.3569  !
GP 41 15 45.6044  084 20 37.9275  !
GP 41 15 45.1640  084 20 37.9210  !
LINE !
GP 41 15 59.2552  084 19 45.5931  !
GP 41 15 59.2649  084 19 44.4258  !
GP 41 15 59.7101  084 19 43.8485  !
GP 41 16 00.1505  084 19 43.8549  !
GP 41 16 00.5958  084 19 43.2777  !
GP 41 16 00.6006  084 19 42.6940  !
GP 41 16 01.0458  084 19 42.1168  !
GP 41 16 01.9314  084 19 41.5459  !
GP 41 16 02.3766  084 19 40.9686  !
GP 41 16 02.8219  084 19 40.3914  !
GP 41 16 03.2623  084 19 40.3978  !
GP 41 16 03.7075  084 19 39.8205  !
GP 41 16 04.5882  084 19 39.8333  !
GP 41 16 05.0335  084 19 39.2561  !
GP 41 16 05.4738  084 19 39.2625  !
GP 41 16 06.3595  084 19 38.6916  !
GP 41 16 06.7998  084 19 38.6980  !
GP 41 16 07.2402  084 19 38.7044  !
GP 41 16 08.1210  084 19 38.7172  !
GP 41 16 08.5614  084 19 38.7237  !
GP 41 16 09.0018  084 19 38.7301  !
GP 41 16 09.8825  084 19 38.7429  !
GP 41 16 10.3229  084 19 38.7493  !
GP 41 16 11.1988  084 19 39.3458  !
GP 41 16 11.6392  084 19 39.3522  !
GP 41 16 12.0796  084 19 39.3586  !
GP 41 16 12.5152  084 19 39.9487  !
GP 41 16 12.9555  084 19 39.9551  !
GP 41 16 13.3911  084 19 40.5453  !
GP 41 16 13.8315  084 19 40.5517  !
GP 41 16 14.2670  084 19 41.1418  !
GP 41 16 14.7074  084 19 41.1482  !
GP 41 16 15.1430  084 19 41.7383  !
GP 41 16 15.5785  084 19 42.3284  !
GP 41 16 16.0189  084 19 42.3348  !
GP 41 16 16.0140  084 19 42.9186  !
GP 41 16 16.4496  084 19 43.5087  !
GP 41 16 16.8900  084 19 43.5151  !
GP 41 16 16.8851  084 19 44.0988  !
GP 41 16 17.3207  084 19 44.6889  !
GP 41 16 17.3158  084 19 45.2727  !
GP 41 16 17.7562  084 19 45.2791  !
GP 41 16 17.7514  084 19 45.8628  !
LINE !
GP 41 15 36.7263  084 18 06.0388  !
GP 41 15 36.3236  084 18 55.6460  !
GP 41 16 14.4770  084 18 21.7514  !
GP 41 15 22.5067  084 18 21.5960  !
LINE !
GP 41 16 14.3096  084 16 52.4315  !
GP 41 16 13.9156  084 17 42.0468  !
GP 41 15 50.5751  084 17 41.7188  !
GP 41 15 50.8953  084 17 01.4469  !
LINE !
GP 41 15 23.1508  084 17 01.0619  !
GP 41 15 22.9285  084 17 29.0738  !
GP 41 15 29.8769  084 17 41.4280  !
LINE !
GP 41 15 50.8953  084 17 01.4469  !
GP 41 15 50.0283  084 16 59.6837  !
GP 41 15 48.7210  084 16 57.9144  !
GP 41 15 47.4091  084 16 56.7288  !
GP 41 15 46.5375  084 16 55.5493  !
GP 41 15 45.2209  084 16 54.9474  !
GP 41 15 43.9090  084 16 53.7618  !
GP 41 15 41.7116  084 16 53.1477  !
GP 41 15 40.3950  084 16 52.5458  !
GP 41 15 38.6335  084 16 52.5214  !
GP 41 15 37.3169  084 16 51.9195  !
GP 41 15 35.9958  084 16 51.9012  !
GP 41 15 34.6700  084 16 52.4666  !
GP 41 15 33.3488  084 16 52.4483  !
GP 41 15 32.4634  084 16 53.0197  !
GP 41 15 30.6973  084 16 53.5789  !
GP 41 15 29.3669  084 16 54.7278  !
GP 41 15 28.0412  084 16 55.2931  !
GP 41 15 26.2658  084 16 57.0195  !
GP 41 15 25.3758  084 16 58.1745  !
GP 41 15 24.0408  084 16 59.9069  !
GP 41 15 23.5958  084 17 00.4844  !
GP 41 15 23.1508  084 17 01.0619  !
LINE !
GP 41 15 23.5579  084 16 09.1229  !
GP 41 15 23.5806  084 16 06.2049  !
LINE !
GP 41 15 27.0674  084 16 10.9218  !
GP 41 15 24.8655  084 16 10.8917  !
LINE !
GP 41 15 28.4249  084 16 06.2710  !
GP 41 15 28.4022  084 16 09.1890  !
LINE !
GP 41 15 24.9108  084 16 05.0558  !
GP 41 15 27.1128  084 16 05.0858  !
LINE !
GP 41 15 24.9108  084 16 05.0558  !
GP 41 15 24.4704  084 16 05.0498  !
GP 41 15 24.4659  084 16 05.6334  !
GP 41 15 24.0255  084 16 05.6274  !
GP 41 15 24.0210  084 16 06.2110  !
GP 41 15 23.5806  084 16 06.2049  !
LINE !
GP 41 15 27.0674  084 16 10.9218  !
GP 41 15 27.0719  084 16 10.3382  !
GP 41 15 27.5123  084 16 10.3442  !
GP 41 15 27.9527  084 16 10.3502  !
GP 41 15 27.9573  084 16 09.7666  !
GP 41 15 27.9618  084 16 09.1830  !
GP 41 15 28.4022  084 16 09.1890  !
LINE !
GP 41 15 24.8655  084 16 10.8917  !
GP 41 15 24.8700  084 16 10.3081  !
GP 41 15 24.4296  084 16 10.3021  !
GP 41 15 23.9892  084 16 10.2961  !
GP 41 15 23.9938  084 16 09.7125  !
GP 41 15 23.9983  084 16 09.1289  !
GP 41 15 23.5579  084 16 09.1229  !
LINE !
GP 41 15 27.1128  084 16 05.0858  !
GP 41 15 27.5532  084 16 05.0918  !
GP 41 15 27.5486  084 16 05.6754  !
GP 41 15 27.9890  084 16 05.6814  !
GP 41 15 27.9845  084 16 06.2650  !
GP 41 15 28.4249  084 16 06.2710  !
LINE !
GP 41 16 15.0304  084 15 19.6211  !
GP 41 16 15.2173  084 14 55.1051  !
LINE !
GP 41 16 03.4862  084 15 31.7246  !
GP 41 15 35.3012  084 15 31.3442  !
LINE !
GP 41 16 03.8645  084 14 42.1112  !
GP 41 15 35.6794  084 14 41.7368  !
LINE !
GP 41 15 23.9451  084 15 18.9344  !
GP 41 15 24.1319  084 14 54.4237  !
LINE !
GP 41 16 03.8645  084 14 42.1112  !
GP 41 16 05.6260  084 14 42.1346  !
GP 41 16 07.3832  084 14 42.7417  !
GP 41 16 09.5763  084 14 43.9383  !
GP 41 16 11.7650  084 14 45.7187  !
GP 41 16 12.6325  084 14 47.4816  !
GP 41 16 13.9404  084 14 49.2503  !
GP 41 16 14.3720  084 14 50.4236  !
GP 41 16 14.7991  084 14 52.1806  !
GP 41 16 15.2262  084 14 53.9376  !
